id  |               frame_id               | camera_id  |          captured_at          | x1  | y1  | x2  | y2  | confidence 
 312 | fa30611d-d011-49c8-9bf3-b8af2281d855 | cam-tcp-01 | 2026-06-15 04:03:31.998422+00 | 211 | 168 | 492 | 479 |     0.7145
 311 | 729faf73-3ffc-4761-a974-a6128b7e6c07 | cam-tcp-01 | 2026-06-15 04:03:31.795906+00 | 216 | 171 | 529 | 479 |     0.7353
 310 | df84e145-1967-462e-bde2-17dd40cd6395 | cam-tcp-01 | 2026-06-15 04:03:31.594288+00 | 218 | 170 | 511 | 479 |     0.8257
 309 | 5ec69c4a-2aa2-48bc-b815-bfec8fb84ae1 | cam-tcp-01 | 2026-06-15 04:03:31.393087+00 | 216 | 169 | 532 | 479 |      0.834
 308 | a57cfece-6001-4829-91f4-16319fca2ff5 | cam-tcp-01 | 2026-06-15 04:03:31.189021+00 | 215 | 169 | 531 | 479 |     0.8063
 307 | 49c335f5-4623-4e1c-a6a0-fd102901454f | cam-tcp-01 | 2026-06-15 04:03:31.00105+00  | 214 | 167 | 532 | 479 |      0.794
 306 | 144e050b-2415-4e82-9a36-e3cd057373c6 | cam-tcp-01 | 2026-06-15 04:03:30.790015+00 | 207 | 167 | 533 | 479 |     0.7364
 305 | 0f7a1c10-e08a-47bd-851e-983e17f9242a | cam-tcp-01 | 2026-06-15 04:03:30.602291+00 | 214 | 167 | 533 | 479 |     0.8009
 304 | 4643022d-fdd3-4f81-99b7-353337c2f7ca | cam-tcp-01 | 2026-06-15 04:03:30.584113+00 | 205 | 167 | 529 | 479 |     0.7252
 303 | 86d3c5ec-fe06-4635-bd53-76063f2d6664 | cam-tcp-01 | 2026-06-15 04:03:30.121842+00 | 207 | 168 | 518 | 479 |      0.713
 302 | 4ca547bb-7f04-4588-8fe0-66bdb226f93f | cam-tcp-01 | 2026-06-15 04:03:29.917132+00 | 206 | 164 | 533 | 479 |     0.7302
 301 | db34f02a-ddc5-41b1-9d30-656eb03e6607 | cam-tcp-01 | 2026-06-15 04:03:29.714756+00 | 220 | 166 | 536 | 479 |     0.8128
 300 | b4fc8900-396a-4e17-a581-8b077fe2e471 | cam-tcp-01 | 2026-06-15 04:03:29.512192+00 | 217 | 166 | 535 | 479 |     0.7294
 299 | 794235a2-4670-4cce-a835-8595f12bbba6 | cam-tcp-01 | 2026-06-15 04:03:29.326594+00 | 224 | 165 | 535 | 479 |     0.8417
 298 | 7da97a9f-9881-40fb-97b9-96e5e67542b7 | cam-tcp-01 | 2026-06-15 04:03:29.125074+00 | 220 | 164 | 534 | 479 |     0.7711
 297 | f7d4bbb3-5018-4969-ba2d-e6755d343b98 | cam-tcp-01 | 2026-06-15 04:03:28.912432+00 | 225 | 165 | 532 | 479 |      0.821
 296 | d920bdb2-11bd-4d0a-9a11-edd8ae04e868 | cam-tcp-01 | 2026-06-15 04:03:28.72472+00  | 218 | 163 | 533 | 479 |     0.7321
 295 | e227ddc4-9c3f-4a3a-95c6-28c3e3a9f8ca | cam-tcp-01 | 2026-06-15 04:03:28.524262+00 | 223 | 162 | 532 | 479 |     0.7595
 294 | 35a52da7-4f9e-4046-97ae-31bb3a1222ab | cam-tcp-01 | 2026-06-15 04:03:28.318378+00 | 225 | 162 | 528 | 479 |     0.7861
 293 | 5be63c73-8599-488e-85ca-c0d9dfb70d5c | cam-tcp-01 | 2026-06-15 04:03:28.117294+00 | 221 | 159 | 536 | 479 |     0.7526
 292 | 890c2570-88da-456f-bde8-bd37f82c0e66 | cam-tcp-01 | 2026-06-15 04:03:27.915047+00 | 223 | 160 | 537 | 479 |      0.729
 291 | 740062aa-a25d-41bb-b41e-03b6bb14a41a | cam-tcp-01 | 2026-06-15 04:03:27.711551+00 | 219 | 162 | 537 | 479 |     0.7111
 290 | 23565160-88df-439e-a45b-400b001d9f3b | cam-tcp-01 | 2026-06-15 04:03:27.509628+00 | 216 | 172 | 493 | 479 |     0.7927
 289 | 81de052f-cb46-4053-8db0-c6f886a64bb3 | cam-tcp-01 | 2026-06-15 04:03:27.319214+00 | 211 | 178 | 493 | 479 |     0.7654
 288 | 2d0d0be4-d82d-4447-a3c0-81ff2e70f5da | cam-tcp-01 | 2026-06-15 04:03:27.11262+00  | 204 | 179 | 505 | 479 |     0.6658
 287 | 6397aef9-41b9-418b-8409-8f6a8b4df505 | cam-tcp-01 | 2026-06-15 04:03:26.917154+00 | 212 | 184 | 491 | 479 |      0.793
 286 | e46eaa20-64a4-4b2a-bf59-7951b766e9e7 | cam-tcp-01 | 2026-06-15 04:03:26.717622+00 | 211 | 187 | 523 | 479 |     0.6947
 285 | f38aedb0-a800-4bbe-b11c-c91bb06436a7 | cam-tcp-01 | 2026-06-15 04:03:26.512992+00 | 208 | 187 | 529 | 479 |      0.772
 284 | c241ab3b-0855-46cc-9dd7-c4c465dc905a | cam-tcp-01 | 2026-06-15 04:03:26.31834+00  | 210 | 185 | 481 | 479 |     0.8266
 283 | c7c4ce0c-085b-48fc-be62-693fccd65a47 | cam-tcp-01 | 2026-06-15 04:03:26.098044+00 | 208 | 183 | 511 | 479 |     0.7947
 282 | 67e27373-8567-4108-9361-38c7e46acad9 | cam-tcp-01 | 2026-06-15 04:03:25.904081+00 | 211 | 183 | 525 | 479 |     0.7722
 281 | 773795a1-0a6a-4b55-8664-4828dc59bcbb | cam-tcp-01 | 2026-06-15 04:03:25.70359+00  | 208 | 180 | 535 | 479 |     0.7132
 280 | d22c36fb-f9dc-4959-9431-2e9e64f4722d | cam-tcp-01 | 2026-06-15 04:03:25.493547+00 | 215 | 177 | 536 | 479 |     0.7995
 279 | 8b533ccf-ae62-4300-bd83-bbb7ccd50d2a | cam-tcp-01 | 2026-06-15 04:03:25.284409+00 | 205 | 173 | 486 | 479 |     0.7045
 278 | 2126e833-c8da-4c0c-bbb7-0e9e0a43cb41 | cam-tcp-01 | 2026-06-15 04:03:25.092951+00 | 199 | 173 | 477 | 479 |     0.7789
 277 | 2a6357aa-a3f5-485d-8900-e121eff7e8fa | cam-tcp-01 | 2026-06-15 04:03:24.885854+00 | 202 | 171 | 487 | 479 |     0.6898
 276 | 5e20b95d-3eec-41e2-91f7-151fda2eda3d | cam-tcp-01 | 2026-06-15 04:03:24.694518+00 | 205 | 170 | 482 | 479 |     0.7251
 275 | 580eb161-451a-4478-8f0e-b847e804713f | cam-tcp-01 | 2026-06-15 04:03:24.484311+00 | 203 | 169 | 479 | 479 |     0.6677
 274 | a4bc31f6-b3d1-4150-9b7e-e3a3d5bda663 | cam-tcp-01 | 2026-06-15 04:03:24.284618+00 | 204 | 169 | 523 | 479 |     0.7175
 273 | ba9e072d-e614-42a6-be60-41800f2b3e8a | cam-tcp-01 | 2026-06-15 04:03:24.082738+00 | 206 | 167 | 514 | 479 |      0.745
 272 | 73bb1ec4-5519-48de-923c-200ac0bbde86 | cam-tcp-01 | 2026-06-15 04:03:23.892686+00 | 205 | 166 | 484 | 479 |       0.69
 271 | 09d2bedc-d8d1-4331-a114-8d765983cb41 | cam-tcp-01 | 2026-06-15 04:03:23.687112+00 | 206 | 166 | 489 | 479 |     0.6987
 270 | c2871424-4da2-495e-94f9-fc8c36717b35 | cam-tcp-01 | 2026-06-15 04:03:23.485756+00 | 206 | 164 | 483 | 479 |      0.709
 269 | d7926fc3-8e65-4397-8998-b094d4540472 | cam-tcp-01 | 2026-06-15 04:03:23.284161+00 | 204 | 165 | 495 | 479 |     0.6412
 268 | 0e25def0-1657-4f35-9354-f4d2b5d8b44f | cam-tcp-01 | 2026-06-15 04:03:23.082129+00 | 205 | 165 | 485 | 479 |     0.7331
 267 | 0767e1f7-7a8e-4909-b362-6f92c29dd27e | cam-tcp-01 | 2026-06-15 04:03:22.878446+00 | 202 | 163 | 488 | 479 |     0.6401
 266 | e02f58e0-7fc0-4085-9f5f-0119cfffa652 | cam-tcp-01 | 2026-06-15 04:03:22.690002+00 | 201 | 163 | 485 | 479 |     0.6773
 265 | 68b0d4a9-6f01-45cf-bcdc-99d8df086f2e | cam-tcp-01 | 2026-06-15 04:03:22.488726+00 | 204 | 161 | 486 | 479 |     0.6836
 264 | 81119c84-54b6-420a-8157-d0bc85857302 | cam-tcp-01 | 2026-06-15 04:03:22.28368+00  | 204 | 161 | 516 | 479 |     0.7144
 263 | 012974af-d919-47da-9af0-3969daa5c947 | cam-tcp-01 | 2026-06-15 04:03:22.077623+00 | 206 | 161 | 524 | 479 |      0.734
 262 | 3cf9ff76-e258-49d6-ac47-8e0b3c23c9eb | cam-tcp-01 | 2026-06-15 04:03:21.890598+00 | 205 | 160 | 539 | 479 |      0.696
 261 | 3c1e4453-e879-4800-ab1b-ad377c146e7d | cam-tcp-01 | 2026-06-15 04:03:21.687343+00 | 204 | 162 | 541 | 479 |     0.6721
 260 | 316a9b05-ef0b-4913-9351-a1228d6f9fdd | cam-tcp-01 | 2026-06-15 04:03:21.481938+00 | 203 | 160 | 481 | 479 |      0.679
 259 | 54df3eec-5676-4071-bfea-1301972a1a4e | cam-tcp-01 | 2026-06-15 04:03:21.278866+00 | 205 | 160 | 478 | 479 |     0.6629
 258 | d20a208e-081f-429d-9cd5-44234ea1efc0 | cam-tcp-01 | 2026-06-15 04:03:21.082786+00 | 202 | 160 | 480 | 479 |     0.7139
 257 | 954bf645-9992-4114-b190-9df24430207b | cam-tcp-01 | 2026-06-15 04:03:20.879716+00 | 201 | 159 | 476 | 479 |      0.658
 256 | 03e092c7-2af6-4244-a18b-269be1d5dde8 | cam-tcp-01 | 2026-06-15 04:03:20.687502+00 | 200 | 160 | 480 | 479 |     0.6515
 255 | 50332766-8f8a-4933-b761-d668fb22ca50 | cam-tcp-01 | 2026-06-15 04:03:20.479036+00 | 199 | 161 | 453 | 479 |     0.7872
 254 | 0e0eb627-35fe-4ba8-b4da-cd80409d8780 | cam-tcp-01 | 2026-06-15 04:03:20.290498+00 | 197 | 162 | 450 | 479 |     0.6923
 253 | 1c24c38f-415e-457c-a010-920901f36dd7 | cam-tcp-01 | 2026-06-15 04:03:20.086606+00 | 194 | 161 | 450 | 479 |     0.5919
 252 | a691abc6-b2ed-40d1-8e05-5793f9d5cdd0 | cam-tcp-01 | 2026-06-15 04:03:19.882366+00 | 194 | 162 | 475 | 479 |     0.6079
 251 | 9540d030-8716-4b71-9b1d-2f63786daa22 | cam-tcp-01 | 2026-06-15 04:03:19.672142+00 | 210 | 164 | 468 | 479 |     0.8114
 250 | 007dbbb9-ecb0-4f46-a1be-cf75274758ef | cam-tcp-01 | 2026-06-15 04:03:19.473823+00 | 215 | 165 | 479 | 479 |     0.7455
 249 | 7efdf3b4-6197-4488-8026-1104b11b55b8 | cam-tcp-01 | 2026-06-15 04:03:19.260038+00 | 150 | 166 | 483 | 479 |     0.6922
 248 | 5e1677cb-6472-4b1e-95f7-a155295c5493 | cam-tcp-01 | 2026-06-15 04:03:19.05949+00  | 197 | 167 | 491 | 479 |     0.6745
 247 | 116fadb2-2d73-4b93-9cd8-d3557129e10f | cam-tcp-01 | 2026-06-15 04:03:18.867472+00 | 187 | 180 | 528 | 479 |     0.7413
 246 | f49edd75-8857-47fc-a83f-20369977bac3 | cam-tcp-01 | 2026-06-15 04:03:18.656852+00 | 186 | 188 | 529 | 479 |     0.7814
 245 | 2bb11375-5628-43ea-b762-31950ed1a96b | cam-tcp-01 | 2026-06-15 04:03:18.461459+00 | 186 | 190 | 464 | 479 |     0.6689
 244 | ed31e483-1d2f-4396-9552-d7b84991e8af | cam-tcp-01 | 2026-06-15 04:03:18.258456+00 | 182 | 191 | 492 | 479 |     0.7403
 243 | b403d96c-c0ae-4a82-b73b-0013c122167c | cam-tcp-01 | 2026-06-15 04:03:18.066744+00 | 181 | 192 | 466 | 479 |     0.7186
 242 | b256b676-f91b-4bb0-9f4f-a54c6228b2ea | cam-tcp-01 | 2026-06-15 04:03:17.85788+00  | 182 | 190 | 481 | 479 |     0.7105
 241 | 499d55e4-df85-4cb9-9e2b-7822d8a20990 | cam-tcp-01 | 2026-06-15 04:03:17.659619+00 | 181 | 186 | 466 | 479 |     0.7569
 240 | 7f62245c-0e8e-45d0-a4bb-f05fc95e58e7 | cam-tcp-01 | 2026-06-15 04:03:17.453254+00 | 179 | 183 | 529 | 479 |     0.7867
 239 | 5b0f65d8-7048-457e-81fb-fcf2208f13a3 | cam-tcp-01 | 2026-06-15 04:03:17.255904+00 | 183 | 185 | 532 | 479 |     0.8128
 238 | 312e55b1-b4e3-4a85-8485-c3c5679a84d5 | cam-tcp-01 | 2026-06-15 04:03:17.056402+00 | 185 | 187 | 510 | 479 |     0.7536
 237 | 9a14501c-09e6-4998-adee-0ecce92ae422 | cam-tcp-01 | 2026-06-15 04:03:16.865295+00 | 180 | 186 | 527 | 479 |     0.7738
 236 | 06194cd6-0da9-40c7-a5f1-2dacab656952 | cam-tcp-01 | 2026-06-15 04:03:16.647769+00 | 177 | 186 | 528 | 479 |     0.7842
 235 | 52dd6bcc-945d-4664-a465-1a8d0266e446 | cam-tcp-01 | 2026-06-15 04:03:16.458968+00 | 178 | 185 | 527 | 479 |     0.7924
 234 | c2ac515e-e4b9-4121-bd6f-704ba055483b | cam-tcp-01 | 2026-06-15 04:03:16.251569+00 | 181 | 185 | 525 | 479 |     0.7669
 233 | a67344cb-c484-4872-97ef-95230f8c5cac | cam-tcp-01 | 2026-06-15 04:03:16.048921+00 | 181 | 186 | 522 | 479 |     0.7739
 232 | f8ece4d5-864a-4643-9c75-64e5292d4e2c | cam-tcp-01 | 2026-06-15 04:03:15.862297+00 | 180 | 186 | 531 | 479 |     0.8078
 231 | 81fa4e7b-a0fe-4811-995f-885039b135e5 | cam-tcp-01 | 2026-06-15 04:03:15.648716+00 | 185 | 185 | 485 | 479 |     0.7962
 230 | 52b78233-6c79-400a-9225-ade425c342e5 | cam-tcp-01 | 2026-06-15 04:03:15.450682+00 | 184 | 186 | 478 | 479 |     0.7524
 229 | 90534186-a3fc-4379-9d71-8c2b552cd407 | cam-tcp-01 | 2026-06-15 04:03:15.249222+00 | 179 | 185 | 526 | 479 |     0.7871
 228 | c662c38b-dcb2-4267-a7b0-d1d3e935cc7f | cam-tcp-01 | 2026-06-15 04:03:15.047544+00 | 176 | 186 | 521 | 479 |     0.7477
 227 | 64e37124-7421-459f-ad62-6bec277a9279 | cam-tcp-01 | 2026-06-15 04:03:14.851983+00 | 175 | 186 | 500 | 479 |     0.7512
 226 | 59adf762-3fc5-453f-ab87-76f4052872fc | cam-tcp-01 | 2026-06-15 04:03:14.651282+00 | 175 | 185 | 487 | 479 |     0.7357
 225 | 467f37c7-103f-4d27-b2f9-391c10861461 | cam-tcp-01 | 2026-06-15 04:03:14.447132+00 | 172 | 185 | 526 | 479 |     0.7626
 224 | f1fde5d3-942d-4648-b9a4-3e01af40c760 | cam-tcp-01 | 2026-06-15 04:03:14.25355+00  | 175 | 185 | 530 | 479 |     0.8322
 223 | ccea4d83-0666-4597-8ef2-2d7ad7960dae | cam-tcp-01 | 2026-06-15 04:03:14.047881+00 | 176 | 186 | 521 | 479 |      0.763
 222 | 6b0e8f24-2c90-4478-9926-0a0ff117d3ff | cam-tcp-01 | 2026-06-15 04:03:13.846217+00 | 183 | 185 | 483 | 479 |     0.7761
 221 | 46748775-4b83-4e07-ba43-869b25f2a931 | cam-tcp-01 | 2026-06-15 04:03:13.642556+00 | 181 | 185 | 526 | 479 |      0.728
 220 | a3380ff8-fc3d-457d-96a4-7fb0531b43b8 | cam-tcp-01 | 2026-06-15 04:03:13.44557+00  | 182 | 187 | 504 | 479 |     0.7224
 219 | 040e5414-0b1f-48d0-9241-7da1f79debbd | cam-tcp-01 | 2026-06-15 04:03:13.239834+00 | 182 | 186 | 514 | 479 |     0.7273
 218 | 73a2e644-6a03-4f6d-87e9-2daa89aa0e8f | cam-tcp-01 | 2026-06-15 04:03:13.04092+00  | 183 | 185 | 477 | 479 |     0.7472
 217 | 6ce42991-778a-40c2-809b-d6171df67554 | cam-tcp-01 | 2026-06-15 04:03:12.844763+00 | 185 | 186 | 476 | 479 |     0.7352
 216 | a417a471-4a0a-4d54-855a-cc61fe5ea7a6 | cam-tcp-01 | 2026-06-15 04:03:12.634832+00 | 187 | 185 | 516 | 479 |     0.7122
 215 | 25fdcd9f-86c5-446f-8351-068f02f49874 | cam-tcp-01 | 2026-06-15 04:03:12.447664+00 | 189 | 186 | 528 | 479 |     0.7731
 214 | a6d39622-8d63-42ee-976d-c3556532ee45 | cam-tcp-01 | 2026-06-15 04:03:12.246715+00 | 188 | 184 | 530 | 479 |     0.7817
 213 | 9086dd14-d44f-448f-ba9e-7b6b0d66d3ff | cam-tcp-01 | 2026-06-15 04:03:12.034639+00 | 184 | 182 | 531 | 479 |     0.8045
 212 | 868e5c0d-5752-41b3-a083-18b8f8c2b3b8 | cam-tcp-01 | 2026-06-15 04:03:11.836452+00 | 184 | 182 | 498 | 479 |     0.7974
 211 | df5d3f8c-3d4e-4054-a25f-c0180215342d | cam-tcp-01 | 2026-06-15 04:03:11.632839+00 | 184 | 181 | 527 | 479 |     0.7732
 210 | b1ea2bfe-07fc-4365-9471-789d5a8b23c7 | cam-tcp-01 | 2026-06-15 04:03:11.443564+00 | 182 | 181 | 526 | 479 |     0.7395
 209 | 02b8bee2-cbe9-4394-9a37-bc82821b01d9 | cam-tcp-01 | 2026-06-15 04:03:11.234109+00 | 185 | 181 | 513 | 479 |     0.7826
 208 | f50af234-4795-4479-969d-24d8516aa3c9 | cam-tcp-01 | 2026-06-15 04:03:11.03392+00  | 184 | 180 | 524 | 479 |     0.7795
 207 | 30a33525-76e8-4c53-91f7-721c01948cb7 | cam-tcp-01 | 2026-06-15 04:03:10.824946+00 | 184 | 183 | 517 | 479 |     0.7913
 206 | 1e188185-a3db-46aa-ba21-620c7e278f4e | cam-tcp-01 | 2026-06-15 04:03:10.638016+00 | 180 | 181 | 529 | 479 |     0.7461
 205 | 5809860c-95f9-464b-861c-b71e6cb1aa8f | cam-tcp-01 | 2026-06-15 04:03:10.446382+00 | 180 | 181 | 520 | 479 |     0.7597
 204 | 0f37df4c-db77-48b9-b0ea-ab566576aaef | cam-tcp-01 | 2026-06-15 04:03:10.219991+00 | 180 | 182 | 530 | 479 |     0.8096
 203 | 97837b99-8b7b-4e8a-986a-71259537d957 | cam-tcp-01 | 2026-06-15 04:03:10.015535+00 | 185 | 180 | 506 | 479 |       0.82
 202 | 44c317d0-1e21-41c4-b52f-7a6fb09dfe48 | cam-tcp-01 | 2026-06-15 04:03:09.816997+00 | 188 | 180 | 524 | 479 |     0.7915
 201 | 658186b3-b570-4bce-8f9e-494c1c6e0098 | cam-tcp-01 | 2026-06-15 04:03:09.623596+00 | 187 | 181 | 529 | 479 |     0.7997
 200 | ab702500-1172-4895-9a03-242f09ddc81d | cam-tcp-01 | 2026-06-15 04:03:09.408556+00 | 184 | 185 | 524 | 479 |     0.7649
 199 | 123f38dd-56ba-413d-98fe-d8794bc1d64e | cam-tcp-01 | 2026-06-15 04:03:09.222722+00 | 175 | 190 | 471 | 479 |     0.7111
 198 | d5c0a0df-18c2-44b0-8ea7-49f631ae37ed | cam-tcp-01 | 2026-06-15 04:03:09.022077+00 | 173 | 191 | 530 | 479 |     0.7723
 197 | 0cdd125d-1db0-4bd7-9bbf-92654adb26bf | cam-tcp-01 | 2026-06-15 04:03:08.809195+00 | 153 | 191 | 444 | 479 |     0.7658
 196 | 0bc5fbf3-ad88-4110-ace0-1e3d19adf64d | cam-tcp-01 | 2026-06-15 04:03:08.618954+00 | 152 | 193 | 444 | 479 |     0.7238
 195 | 4b139603-153a-4290-84dd-3bf4cae02ce5 | cam-tcp-01 | 2026-06-15 04:03:08.40753+00  | 153 | 190 | 432 | 479 |     0.8459
 194 | d6ae1169-0235-48fd-84b3-d44cf9f7d85c | cam-tcp-01 | 2026-06-15 04:03:08.21926+00  | 147 | 192 | 501 | 479 |     0.6619
 193 | 29d06805-f0ff-47a2-8400-99c192fe9860 | cam-tcp-01 | 2026-06-15 04:03:08.018887+00 | 147 | 193 | 429 | 479 |     0.7142
 192 | 1c98239e-6657-40b9-bed9-868222f6b299 | cam-tcp-01 | 2026-06-15 04:03:07.814407+00 | 142 | 193 | 420 | 479 |     0.8264
 191 | b3841d04-bfc1-42bc-bf03-998fe66442bc | cam-tcp-01 | 2026-06-15 04:03:07.60417+00  | 138 | 192 | 409 | 479 |     0.8215
 190 | 83bd8bfd-55d4-44f3-9812-e68e1b4da515 | cam-tcp-01 | 2026-06-15 04:03:07.410866+00 | 134 | 193 | 407 | 479 |     0.8015
 189 | e4c74f03-437a-4f6d-ac35-b3d3cbf049d6 | cam-tcp-01 | 2026-06-15 04:03:07.205947+00 | 134 | 192 | 412 | 479 |     0.8299
 188 | 782d59a5-aba9-41ba-b16c-72a3e22a2398 | cam-tcp-01 | 2026-06-15 04:03:07.002442+00 | 145 | 191 | 414 | 479 |     0.8259
 187 | b181e475-a313-4536-aadc-be7334627eee | cam-tcp-01 | 2026-06-15 04:03:06.801332+00 | 149 | 191 | 425 | 479 |     0.7507
 186 | 09cad8bb-56ca-45e7-aaab-8a8c6bbee8d8 | cam-tcp-01 | 2026-06-15 04:03:06.600723+00 | 149 | 194 | 426 | 479 |     0.8493
 185 | 3427d0bd-7f84-4275-a783-9751346708bf | cam-tcp-01 | 2026-06-15 04:03:06.4017+00   | 148 | 191 | 423 | 479 |     0.8209
 184 | 99983afa-c86f-4945-b872-ec36bea0aedd | cam-tcp-01 | 2026-06-15 04:03:06.205832+00 | 150 | 191 | 422 | 479 |     0.8263
 183 | 20de08e0-3ce3-4028-a2e8-e105cf68d0da | cam-tcp-01 | 2026-06-15 04:03:06.001482+00 | 146 | 191 | 423 | 479 |     0.8061
 182 | 9a9b3330-7445-430c-9056-eace7679a63e | cam-tcp-01 | 2026-06-15 04:03:05.802321+00 | 154 | 191 | 423 | 479 |     0.8267
 181 | 1d948a77-ae01-4da6-8a4a-e40dc62f10ee | cam-tcp-01 | 2026-06-15 04:03:05.589844+00 | 146 | 190 | 421 | 479 |     0.7818
 180 | a970f696-fd73-4820-aa8d-4f306454196b | cam-tcp-01 | 2026-06-15 04:03:05.391393+00 | 152 | 190 | 418 | 479 |     0.8065
 179 | ebff1e90-5ac6-42f0-a7a7-e7d9b64a9a84 | cam-tcp-01 | 2026-06-15 04:03:05.195081+00 | 152 | 190 | 418 | 479 |     0.7617
 178 | e14fd36e-3e73-4b1d-83c6-59b662d63c9f | cam-tcp-01 | 2026-06-15 04:03:04.989471+00 | 149 | 189 | 419 | 479 |      0.852
 177 | 350bfc45-f34d-4f8d-b5c3-e5930bbe1ee4 | cam-tcp-01 | 2026-06-15 04:03:04.781551+00 | 140 | 187 | 418 | 479 |     0.8297
 176 | 5323648f-7178-4d83-8afc-b74886ac302a | cam-tcp-01 | 2026-06-15 04:03:04.58092+00  | 135 | 190 | 416 | 479 |     0.8371
 175 | 8584b076-5185-4682-8aff-1a9d27eba788 | cam-tcp-01 | 2026-06-15 04:03:04.379638+00 | 130 | 191 | 419 | 479 |     0.8597
